code,code_type,description,concept_id,code_class,concept_name,domain_id,concept_code,domain_id,concept_class_id,vocabulary_id,mapped_concept_id,mapped_concept_name,mapped_domain_id,mapped_concept_code,mapped_concept_class_id,mapped_vocabulary_id
K73.1,ICD10CM,"Chronic lobular hepatitis, not elsewhere classified",35208342,ld,"Chronic lobular hepatitis, not elsewhere classified",Condition,K73.1,Condition,4-char billing code,ICD10CM,4238978,Chronic lobular hepatitis,Condition,57339008,Disorder,SNOMED
K73.2,ICD10CM,"Chronic active hepatitis, not elsewhere classified",35208343,ld,"Chronic active hepatitis, not elsewhere classified",Condition,K73.2,Condition,4-char billing code,ICD10CM,4026125,Chronic active hepatitis,Condition,197284004,Disorder,SNOMED
K73.8,ICD10CM,"Other chronic hepatitis, not elsewhere classified",35208344,ld,"Other chronic hepatitis, not elsewhere classified",Condition,K73.8,Condition,4-char billing code,ICD10CM,200763,Chronic hepatitis,Condition,76783007,Disorder,SNOMED
K73.9,ICD10CM,"Chronic hepatitis, unspecified",35208345,ld,"Chronic hepatitis, unspecified",Condition,K73.9,Condition,4-char billing code,ICD10CM,200763,Chronic hepatitis,Condition,76783007,Disorder,SNOMED
K74.00,ICD10CM,"Hepatic fibrosis, unspecified",725367,ld,"Hepatic fibrosis, unspecified",Condition,K74.00,Condition,5-char billing code,ICD10CM,4267417,Hepatic fibrosis,Condition,62484002,Disorder,SNOMED
K74.00,ICD10CM,"Hepatic fibrosis, unspecified",725367,ld,"Hepatic fibrosis, unspecified",Condition,K74.00,Condition,5-char billing code,ICD10CM,46271811,Child-Pugh score class A,Condition,710065009,Clinical Finding,SNOMED
K74.01,ICD10CM,"Hepatic fibrosis, early fibrosis",725368,ld,"Hepatic fibrosis, early fibrosis",Condition,K74.01,Condition,5-char billing code,ICD10CM,4267417,Hepatic fibrosis,Condition,62484002,Disorder,SNOMED
K74.02,ICD10CM,"Hepatic fibrosis, advanced fibrosis",725369,ld,"Hepatic fibrosis, advanced fibrosis",Condition,K74.02,Condition,5-char billing code,ICD10CM,4267417,Hepatic fibrosis,Condition,62484002,Disorder,SNOMED
K74.1,ICD10CM,Hepatic sclerosis,35208347,ld,Hepatic sclerosis,Condition,K74.1,Condition,4-char billing code,ICD10CM,4340394,Hepatic sclerosis,Condition,235899008,Disorder,SNOMED
K74.2,ICD10CM,Hepatic fibrosis with hepatic sclerosis,35208348,ld,Hepatic fibrosis with hepatic sclerosis,Condition,K74.2,Condition,4-char billing code,ICD10CM,4340948,Hepatic fibrosis with hepatic sclerosis,Condition,235901004,Disorder,SNOMED
K74.3,ICD10CM,Primary biliary cirrhosis,35208349,ld,Primary biliary cirrhosis,Condition,K74.3,Condition,4-char billing code,ICD10CM,4135822,Primary biliary cholangitis,Condition,31712002,Disorder,SNOMED
K74.4,ICD10CM,Secondary biliary cirrhosis,35208350,ld,Secondary biliary cirrhosis,Condition,K74.4,Condition,4-char billing code,ICD10CM,4046123,Secondary biliary cirrhosis,Condition,12368000,Disorder,SNOMED
K74.5,ICD10CM,"Biliary cirrhosis, unspecified",35208351,ld,"Biliary cirrhosis, unspecified",Condition,K74.5,Condition,4-char billing code,ICD10CM,192675,Biliary cirrhosis,Condition,1761006,Disorder,SNOMED
K74.60,ICD10CM,Unspecified cirrhosis of liver,45601187,ld,Unspecified cirrhosis of liver,Condition,K74.60,Condition,5-char billing code,ICD10CM,4064161,Cirrhosis of liver,Condition,19943007,Disorder,SNOMED
K74.60,ICD10CM,Unspecified cirrhosis of liver,45601187,ld,Unspecified cirrhosis of liver,Condition,K74.60,Condition,5-char billing code,ICD10CM,46271811,Child-Pugh score class A,Condition,710065009,Clinical Finding,SNOMED
K74.69,ICD10CM,Other cirrhosis of liver,45581912,ld,Other cirrhosis of liver,Condition,K74.69,Condition,5-char billing code,ICD10CM,4064161,Cirrhosis of liver,Condition,19943007,Disorder,SNOMED
K76.0,ICD10CM,"Fatty (change of) liver, not elsewhere classified",35208359,ld,"Fatty (change of) liver, not elsewhere classified",Condition,K76.0,Condition,4-char billing code,ICD10CM,4059290,Steatosis of liver,Condition,197321007,Disorder,SNOMED
K76.2,ICD10CM,Central hemorrhagic necrosis of liver,35208361,ld,Central hemorrhagic necrosis of liver,Condition,K76.2,Condition,4-char billing code,ICD10CM,4058696,Central hemorrhagic necrosis of liver,Condition,197364000,Disorder,SNOMED
K76.3,ICD10CM,Infarction of liver,35208362,ld,Infarction of liver,Condition,K76.3,Condition,4-char billing code,ICD10CM,194417,Hepatic infarction,Condition,17890003,Disorder,SNOMED
K76.4,ICD10CM,Peliosis hepatis,35208363,ld,Peliosis hepatis,Condition,K76.4,Condition,4-char billing code,ICD10CM,4240725,Peliosis hepatis,Condition,58008004,Disorder,SNOMED
K76.5,ICD10CM,Hepatic veno-occlusive disease,35208364,ld,Hepatic veno-occlusive disease,Condition,K76.5,Condition,4-char billing code,ICD10CM,4277276,Veno-occlusive disease of the liver,Condition,65617004,Disorder,SNOMED
K76.6,ICD10CM,Portal hypertension,35208365,ld,Portal hypertension,Condition,K76.6,Condition,4-char billing code,ICD10CM,192680,Portal hypertension,Condition,34742003,Disorder,SNOMED
K76.7,ICD10CM,Hepatorenal syndrome,35208366,ld,Hepatorenal syndrome,Condition,K76.7,Condition,4-char billing code,ICD10CM,196455,Hepatorenal syndrome,Condition,51292008,Disorder,SNOMED
K76.81,ICD10CM,Hepatopulmonary syndrome,45548170,ld,Hepatopulmonary syndrome,Condition,K76.81,Condition,5-char billing code,ICD10CM,4159144,Hepatopulmonary syndrome,Condition,371067004,Disorder,SNOMED
K76.89,ICD10CM,Other specified diseases of liver,45605957,ld,Other specified diseases of liver,Condition,K76.89,Condition,5-char billing code,ICD10CM,194984,Disease of liver,Condition,235856003,Disorder,SNOMED
K76.9,ICD10CM,"Liver disease, unspecified",35208368,ld,"Liver disease, unspecified",Condition,K76.9,Condition,4-char billing code,ICD10CM,194984,Disease of liver,Condition,235856003,Disorder,SNOMED
Z94.4,ICD10CM,Liver transplant status,35225408,ld,Liver transplant status,Condition,Z94.4,Condition,4-char billing code,ICD10CM,42537742,Transplanted liver present,Condition,737297006,Clinical Finding,SNOMED
C81.00,ICD10CM,"Nodular lymphocyte predominant Hodgkin lymphoma, unspecified site",45581228,lymph,"Nodular lymphocyte predominant Hodgkin lymphoma, unspecified site",Condition,C81.00,Condition,5-char billing code,ICD10CM,4038839,"Hodgkin lymphoma, nodular lymphocyte predominance (clinical)",Condition,118605002,Disorder,SNOMED
C81.01,ICD10CM,"Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of head, face, and neck",45557019,lymph,"Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of head, face, and neck",Condition,C81.01,Condition,5-char billing code,ICD10CM,37165794,"Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of head and neck",Condition,1255739002,Disorder,SNOMED
C81.02,ICD10CM,"Nodular lymphocyte predominant Hodgkin lymphoma, intrathoracic lymph nodes",45552290,lymph,"Nodular lymphocyte predominant Hodgkin lymphoma, intrathoracic lymph nodes",Condition,C81.02,Condition,5-char billing code,ICD10CM,440351,"Hodgkin's disease, lymphocytic-histiocytic predominance of intrathoracic lymph nodes",Condition,93495008,Disorder,SNOMED
C81.03,ICD10CM,"Nodular lymphocyte predominant Hodgkin lymphoma, intra-abdominal lymph nodes",45561837,lymph,"Nodular lymphocyte predominant Hodgkin lymphoma, intra-abdominal lymph nodes",Condition,C81.03,Condition,5-char billing code,ICD10CM,201242,"Hodgkin's disease, lymphocytic-histiocytic predominance of intra-abdominal lymph nodes",Condition,93493001,Disorder,SNOMED
C81.04,ICD10CM,"Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of axilla and upper limb",45566621,lymph,"Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of axilla and upper limb",Condition,C81.04,Condition,5-char billing code,ICD10CM,4038839,"Hodgkin lymphoma, nodular lymphocyte predominance (clinical)",Condition,118605002,Disorder,SNOMED
C81.04,ICD10CM,"Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of axilla and upper limb",45566621,lymph,"Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of axilla and upper limb",Condition,C81.04,Condition,5-char billing code,ICD10CM,37165865,Malignant lymphoma of lymph nodes of upper limb,Condition,1255906008,Disorder,SNOMED
C81.05,ICD10CM,"Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",45590928,lymph,"Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",Condition,C81.05,Condition,5-char billing code,ICD10CM,4038839,"Hodgkin lymphoma, nodular lymphocyte predominance (clinical)",Condition,118605002,Disorder,SNOMED
C81.05,ICD10CM,"Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",45590928,lymph,"Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",Condition,C81.05,Condition,5-char billing code,ICD10CM,37165866,Malignant lymphoma of lymph nodes of lower limb,Condition,1255907004,Disorder,SNOMED
C81.06,ICD10CM,"Nodular lymphocyte predominant Hodgkin lymphoma, intrapelvic lymph nodes",45561838,lymph,"Nodular lymphocyte predominant Hodgkin lymphoma, intrapelvic lymph nodes",Condition,C81.06,Condition,5-char billing code,ICD10CM,194876,"Hodgkin's disease, lymphocytic-histiocytic predominance of intrapelvic lymph nodes",Condition,93494007,Disorder,SNOMED
C81.07,ICD10CM,"Nodular lymphocyte predominant Hodgkin lymphoma, spleen",45600535,lymph,"Nodular lymphocyte predominant Hodgkin lymphoma, spleen",Condition,C81.07,Condition,5-char billing code,ICD10CM,198381,"Hodgkin's disease, lymphocytic-histiocytic predominance of spleen",Condition,93500006,Disorder,SNOMED
C81.08,ICD10CM,"Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of multiple sites",45595694,lymph,"Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of multiple sites",Condition,C81.08,Condition,5-char billing code,ICD10CM,321522,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of multiple sites",Condition,188562004,Disorder,SNOMED
C81.09,ICD10CM,"Nodular lymphocyte predominant Hodgkin lymphoma, extranodal and solid organ sites",45542634,lymph,"Nodular lymphocyte predominant Hodgkin lymphoma, extranodal and solid organ sites",Condition,C81.09,Condition,5-char billing code,ICD10CM,4038841,Lymphocyte-rich classical Hodgkin lymphoma,Condition,118607005,Disorder,SNOMED
C81.10,ICD10CM,"Nodular sclerosis Hodgkin lymphoma, unspecified site",45581229,lymph,"Nodular sclerosis Hodgkin lymphoma, unspecified site",Condition,C81.10,Condition,5-char billing code,ICD10CM,4038842,"Hodgkin's disease, nodular sclerosis (clinical)",Condition,118608000,Disorder,SNOMED
C81.11,ICD10CM,"Nodular sclerosis Hodgkin lymphoma, lymph nodes of head, face, and neck",45561839,lymph,"Nodular sclerosis Hodgkin lymphoma, lymph nodes of head, face, and neck",Condition,C81.11,Condition,5-char billing code,ICD10CM,37165819,"Hodgkin disease, nodular sclerosis of lymph nodes of head and neck",Condition,1255791002,Disorder,SNOMED
C81.12,ICD10CM,"Nodular sclerosis Hodgkin lymphoma, intrathoracic lymph nodes",45581230,lymph,"Nodular sclerosis Hodgkin lymphoma, intrathoracic lymph nodes",Condition,C81.12,Condition,5-char billing code,ICD10CM,136928,"Hodgkin's disease, nodular sclerosis of intrathoracic lymph nodes",Condition,188566001,Disorder,SNOMED
C81.13,ICD10CM,"Nodular sclerosis Hodgkin lymphoma, intra-abdominal lymph nodes",45542635,lymph,"Nodular sclerosis Hodgkin lymphoma, intra-abdominal lymph nodes",Condition,C81.13,Condition,5-char billing code,ICD10CM,193434,"Hodgkin's disease, nodular sclerosis of intra-abdominal lymph nodes",Condition,188567005,Disorder,SNOMED
C81.14,ICD10CM,"Nodular sclerosis Hodgkin lymphoma, lymph nodes of axilla and upper limb",45532942,lymph,"Nodular sclerosis Hodgkin lymphoma, lymph nodes of axilla and upper limb",Condition,C81.14,Condition,5-char billing code,ICD10CM,37165838,"Hodgkin disease, nodular sclerosis of lymph nodes of upper limb",Condition,1255812002,Disorder,SNOMED
C81.15,ICD10CM,"Nodular sclerosis Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",45576345,lymph,"Nodular sclerosis Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",Condition,C81.15,Condition,5-char billing code,ICD10CM,37165823,"Hodgkin disease, nodular sclerosis of lymph nodes of lower limb",Condition,1255797003,Disorder,SNOMED
C81.16,ICD10CM,"Nodular sclerosis Hodgkin lymphoma, intrapelvic lymph nodes",45537846,lymph,"Nodular sclerosis Hodgkin lymphoma, intrapelvic lymph nodes",Condition,C81.16,Condition,5-char billing code,ICD10CM,199760,"Hodgkin's disease, nodular sclerosis of intrapelvic lymph nodes",Condition,188570009,Disorder,SNOMED
C81.17,ICD10CM,"Nodular sclerosis Hodgkin lymphoma, spleen",45600536,lymph,"Nodular sclerosis Hodgkin lymphoma, spleen",Condition,C81.17,Condition,5-char billing code,ICD10CM,193157,"Hodgkin's disease, nodular sclerosis of spleen",Condition,93518009,Disorder,SNOMED
C81.18,ICD10CM,"Nodular sclerosis Hodgkin lymphoma, lymph nodes of multiple sites",45537847,lymph,"Nodular sclerosis Hodgkin lymphoma, lymph nodes of multiple sites",Condition,C81.18,Condition,5-char billing code,ICD10CM,315763,"Hodgkin's disease, nodular sclerosis of lymph nodes of multiple sites",Condition,188572001,Disorder,SNOMED
C81.19,ICD10CM,"Nodular sclerosis Hodgkin lymphoma, extranodal and solid organ sites",45586031,lymph,"Nodular sclerosis Hodgkin lymphoma, extranodal and solid organ sites",Condition,C81.19,Condition,5-char billing code,ICD10CM,4038842,"Hodgkin's disease, nodular sclerosis (clinical)",Condition,118608000,Disorder,SNOMED
C81.20,ICD10CM,"Mixed cellularity Hodgkin lymphoma, unspecified site",45590929,lymph,"Mixed cellularity Hodgkin lymphoma, unspecified site",Condition,C81.20,Condition,5-char billing code,ICD10CM,4038843,"Hodgkin's disease, mixed cellularity (clinical)",Condition,118609008,Disorder,SNOMED
C81.21,ICD10CM,"Mixed cellularity Hodgkin lymphoma, lymph nodes of head, face, and neck",45552291,lymph,"Mixed cellularity Hodgkin lymphoma, lymph nodes of head, face, and neck",Condition,C81.21,Condition,5-char billing code,ICD10CM,37165818,"Hodgkin disease, mixed cellularity of lymph nodes of head and neck",Condition,1255790001,Disorder,SNOMED
C81.22,ICD10CM,"Mixed cellularity Hodgkin lymphoma, intrathoracic lymph nodes",45605292,lymph,"Mixed cellularity Hodgkin lymphoma, intrathoracic lymph nodes",Condition,C81.22,Condition,5-char billing code,ICD10CM,136655,"Hodgkin's disease, mixed cellularity of intrathoracic lymph nodes",Condition,188576003,Disorder,SNOMED
C81.23,ICD10CM,"Mixed cellularity Hodgkin lymphoma, intra-abdominal lymph nodes",45571544,lymph,"Mixed cellularity Hodgkin lymphoma, intra-abdominal lymph nodes",Condition,C81.23,Condition,5-char billing code,ICD10CM,192268,"Hodgkin's disease, mixed cellularity of intra-abdominal lymph nodes",Condition,188577007,Disorder,SNOMED
C81.24,ICD10CM,"Mixed cellularity Hodgkin lymphoma, lymph nodes of axilla and upper limb",45605293,lymph,"Mixed cellularity Hodgkin lymphoma, lymph nodes of axilla and upper limb",Condition,C81.24,Condition,5-char billing code,ICD10CM,37165837,"Hodgkin disease, mixed cellularity of lymph nodes of upper limb",Condition,1255811009,Disorder,SNOMED
C81.25,ICD10CM,"Mixed cellularity Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",45537848,lymph,"Mixed cellularity Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",Condition,C81.25,Condition,5-char billing code,ICD10CM,37165859,"Hodgkin disease, mixed cellularity of lymph nodes of lower limb",Condition,1255898004,Disorder,SNOMED
C81.26,ICD10CM,"Mixed cellularity Hodgkin lymphoma, intrapelvic lymph nodes",45552292,lymph,"Mixed cellularity Hodgkin lymphoma, intrapelvic lymph nodes",Condition,C81.26,Condition,5-char billing code,ICD10CM,194594,"Hodgkin's disease, mixed cellularity of intrapelvic lymph nodes",Condition,188580008,Disorder,SNOMED
C81.27,ICD10CM,"Mixed cellularity Hodgkin lymphoma, spleen",45605294,lymph,"Mixed cellularity Hodgkin lymphoma, spleen",Condition,C81.27,Condition,5-char billing code,ICD10CM,442159,"Hodgkin's disease, mixed cellularity of spleen",Condition,93509007,Disorder,SNOMED
C81.28,ICD10CM,"Mixed cellularity Hodgkin lymphoma, lymph nodes of multiple sites",45566623,lymph,"Mixed cellularity Hodgkin lymphoma, lymph nodes of multiple sites",Condition,C81.28,Condition,5-char billing code,ICD10CM,315202,"Hodgkin's disease, mixed cellularity of lymph nodes of multiple sites",Condition,188582000,Disorder,SNOMED
C81.29,ICD10CM,"Mixed cellularity Hodgkin lymphoma, extranodal and solid organ sites",45576346,lymph,"Mixed cellularity Hodgkin lymphoma, extranodal and solid organ sites",Condition,C81.29,Condition,5-char billing code,ICD10CM,4038843,"Hodgkin's disease, mixed cellularity (clinical)",Condition,118609008,Disorder,SNOMED
C81.30,ICD10CM,"Lymphocyte depleted Hodgkin lymphoma, unspecified site",45576347,lymph,"Lymphocyte depleted Hodgkin lymphoma, unspecified site",Condition,C81.30,Condition,5-char billing code,ICD10CM,4041798,"Hodgkin's disease, lymphocytic depletion (clinical)",Condition,118610003,Disorder,SNOMED
C81.31,ICD10CM,"Lymphocyte depleted Hodgkin lymphoma, lymph nodes of head, face, and neck",45566624,lymph,"Lymphocyte depleted Hodgkin lymphoma, lymph nodes of head, face, and neck",Condition,C81.31,Condition,5-char billing code,ICD10CM,37165781,"Hodgkin lymphoma, lymphocyte depletion of lymph nodes of head and neck",Condition,1255687003,Disorder,SNOMED
C81.32,ICD10CM,"Lymphocyte depleted Hodgkin lymphoma, intrathoracic lymph nodes",45537849,lymph,"Lymphocyte depleted Hodgkin lymphoma, intrathoracic lymph nodes",Condition,C81.32,Condition,5-char billing code,ICD10CM,141243,"Hodgkin's disease, lymphocytic depletion of intrathoracic lymph nodes",Condition,188586002,Disorder,SNOMED
C81.33,ICD10CM,"Lymphocyte depleted Hodgkin lymphoma, intra-abdominal lymph nodes",45590930,lymph,"Lymphocyte depleted Hodgkin lymphoma, intra-abdominal lymph nodes",Condition,C81.33,Condition,5-char billing code,ICD10CM,439285,"Hodgkin's disease, lymphocytic depletion of intra-abdominal lymph nodes",Condition,188587006,Disorder,SNOMED
C81.34,ICD10CM,"Lymphocyte depleted Hodgkin lymphoma, lymph nodes of axilla and upper limb",45547531,lymph,"Lymphocyte depleted Hodgkin lymphoma, lymph nodes of axilla and upper limb",Condition,C81.34,Condition,5-char billing code,ICD10CM,37165854,"Hodgkin disease, lymphocytic depletion of lymph nodes of upper limb",Condition,1255890006,Disorder,SNOMED
C81.35,ICD10CM,"Lymphocyte depleted Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",45595695,lymph,"Lymphocyte depleted Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",Condition,C81.35,Condition,5-char billing code,ICD10CM,37165855,"Hodgkin disease, lymphocytic depletion of lymph nodes of lower limb",Condition,1255892003,Disorder,SNOMED
C81.36,ICD10CM,"Lymphocyte depleted Hodgkin lymphoma, intrapelvic lymph nodes",45605295,lymph,"Lymphocyte depleted Hodgkin lymphoma, intrapelvic lymph nodes",Condition,C81.36,Condition,5-char billing code,ICD10CM,439282,"Hodgkin's disease, lymphocytic depletion of intrapelvic lymph nodes",Condition,188591001,Disorder,SNOMED
C81.37,ICD10CM,"Lymphocyte depleted Hodgkin lymphoma, spleen",45605296,lymph,"Lymphocyte depleted Hodgkin lymphoma, spleen",Condition,C81.37,Condition,5-char billing code,ICD10CM,439281,"Hodgkin's disease, lymphocytic depletion of spleen",Condition,188592008,Disorder,SNOMED
C81.38,ICD10CM,"Lymphocyte depleted Hodgkin lymphoma, lymph nodes of multiple sites",45581231,lymph,"Lymphocyte depleted Hodgkin lymphoma, lymph nodes of multiple sites",Condition,C81.38,Condition,5-char billing code,ICD10CM,313980,"Hodgkin's disease, lymphocytic depletion of lymph nodes of multiple sites",Condition,188593003,Disorder,SNOMED
C81.39,ICD10CM,"Lymphocyte depleted Hodgkin lymphoma, extranodal and solid organ sites",45542636,lymph,"Lymphocyte depleted Hodgkin lymphoma, extranodal and solid organ sites",Condition,C81.39,Condition,5-char billing code,ICD10CM,4041798,"Hodgkin's disease, lymphocytic depletion (clinical)",Condition,118610003,Disorder,SNOMED
C81.40,ICD10CM,"Lymphocyte-rich Hodgkin lymphoma, unspecified site",45557020,lymph,"Lymphocyte-rich Hodgkin lymphoma, unspecified site",Condition,C81.40,Condition,5-char billing code,ICD10CM,4038841,Lymphocyte-rich classical Hodgkin lymphoma,Condition,118607005,Disorder,SNOMED
C81.41,ICD10CM,"Lymphocyte-rich Hodgkin lymphoma, lymph nodes of head, face, and neck",45557021,lymph,"Lymphocyte-rich Hodgkin lymphoma, lymph nodes of head, face, and neck",Condition,C81.41,Condition,5-char billing code,ICD10CM,37165794,"Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of head and neck",Condition,1255739002,Disorder,SNOMED
C81.42,ICD10CM,"Lymphocyte-rich Hodgkin lymphoma, intrathoracic lymph nodes",45566625,lymph,"Lymphocyte-rich Hodgkin lymphoma, intrathoracic lymph nodes",Condition,C81.42,Condition,5-char billing code,ICD10CM,440351,"Hodgkin's disease, lymphocytic-histiocytic predominance of intrathoracic lymph nodes",Condition,93495008,Disorder,SNOMED
C81.43,ICD10CM,"Lymphocyte-rich Hodgkin lymphoma, intra-abdominal lymph nodes",45566626,lymph,"Lymphocyte-rich Hodgkin lymphoma, intra-abdominal lymph nodes",Condition,C81.43,Condition,5-char billing code,ICD10CM,201242,"Hodgkin's disease, lymphocytic-histiocytic predominance of intra-abdominal lymph nodes",Condition,93493001,Disorder,SNOMED
C81.44,ICD10CM,"Lymphocyte-rich Hodgkin lymphoma, lymph nodes of axilla and upper limb",45532943,lymph,"Lymphocyte-rich Hodgkin lymphoma, lymph nodes of axilla and upper limb",Condition,C81.44,Condition,5-char billing code,ICD10CM,37165840,"Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of upper limb",Condition,1255814001,Disorder,SNOMED
C81.45,ICD10CM,"Lymphocyte-rich Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",45561840,lymph,"Lymphocyte-rich Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",Condition,C81.45,Condition,5-char billing code,ICD10CM,37165858,"Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of lower limb",Condition,1255897009,Disorder,SNOMED
C81.46,ICD10CM,"Lymphocyte-rich Hodgkin lymphoma, intrapelvic lymph nodes",45595696,lymph,"Lymphocyte-rich Hodgkin lymphoma, intrapelvic lymph nodes",Condition,C81.46,Condition,5-char billing code,ICD10CM,194876,"Hodgkin's disease, lymphocytic-histiocytic predominance of intrapelvic lymph nodes",Condition,93494007,Disorder,SNOMED
C81.47,ICD10CM,"Lymphocyte-rich Hodgkin lymphoma, spleen",45605297,lymph,"Lymphocyte-rich Hodgkin lymphoma, spleen",Condition,C81.47,Condition,5-char billing code,ICD10CM,198381,"Hodgkin's disease, lymphocytic-histiocytic predominance of spleen",Condition,93500006,Disorder,SNOMED
C81.48,ICD10CM,"Lymphocyte-rich Hodgkin lymphoma, lymph nodes of multiple sites",45600537,lymph,"Lymphocyte-rich Hodgkin lymphoma, lymph nodes of multiple sites",Condition,C81.48,Condition,5-char billing code,ICD10CM,321522,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of multiple sites",Condition,188562004,Disorder,SNOMED
C81.49,ICD10CM,"Lymphocyte-rich Hodgkin lymphoma, extranodal and solid organ sites",45590931,lymph,"Lymphocyte-rich Hodgkin lymphoma, extranodal and solid organ sites",Condition,C81.49,Condition,5-char billing code,ICD10CM,4038841,Lymphocyte-rich classical Hodgkin lymphoma,Condition,118607005,Disorder,SNOMED
C81.70,ICD10CM,"Other Hodgkin lymphoma, unspecified site",45590932,lymph,"Other Hodgkin lymphoma, unspecified site",Condition,C81.70,Condition,5-char billing code,ICD10CM,4038835,Hodgkin's disease (clinical),Condition,118599009,Disorder,SNOMED
C81.71,ICD10CM,"Other Hodgkin lymphoma, lymph nodes of head, face, and neck",45561841,lymph,"Other Hodgkin lymphoma, lymph nodes of head, face, and neck",Condition,C81.71,Condition,5-char billing code,ICD10CM,37165830,Hodgkin disease of lymph nodes of head and neck,Condition,1255804005,Disorder,SNOMED
C81.72,ICD10CM,"Other Hodgkin lymphoma, intrathoracic lymph nodes",45552294,lymph,"Other Hodgkin lymphoma, intrathoracic lymph nodes",Condition,C81.72,Condition,5-char billing code,ICD10CM,440965,Hodgkin's disease of intrathoracic lymph nodes,Condition,93522004,Disorder,SNOMED
C81.73,ICD10CM,"Other Hodgkin lymphoma, intra-abdominal lymph nodes",45600538,lymph,"Other Hodgkin lymphoma, intra-abdominal lymph nodes",Condition,C81.73,Condition,5-char billing code,ICD10CM,200355,Hodgkin's disease of intra-abdominal lymph nodes,Condition,93520007,Disorder,SNOMED
C81.74,ICD10CM,"Other Hodgkin lymphoma, lymph nodes of axilla and upper limb",45566627,lymph,"Other Hodgkin lymphoma, lymph nodes of axilla and upper limb",Condition,C81.74,Condition,5-char billing code,ICD10CM,37165864,Hodgkin disease of lymph nodes of upper limb,Condition,1255905007,Disorder,SNOMED
C81.75,ICD10CM,"Other Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",45552295,lymph,"Other Hodgkin lymphoma, lymph nodes of inguinal region and lower limb",Condition,C81.75,Condition,5-char billing code,ICD10CM,37165862,Hodgkin disease of lymph nodes of lower limb,Condition,1255902005,Disorder,SNOMED
C81.76,ICD10CM,"Other Hodgkin lymphoma, intrapelvic lymph nodes",45595697,lymph,"Other Hodgkin lymphoma, intrapelvic lymph nodes",Condition,C81.76,Condition,5-char billing code,ICD10CM,195761,Hodgkin's disease of intrapelvic lymph nodes,Condition,93521006,Disorder,SNOMED
C81.77,ICD10CM,"Other Hodgkin lymphoma, spleen",45547533,lymph,"Other Hodgkin lymphoma, spleen",Condition,C81.77,Condition,5-char billing code,ICD10CM,198704,Hodgkin's disease of spleen,Condition,93527005,Disorder,SNOMED
C81.78,ICD10CM,"Other Hodgkin lymphoma, lymph nodes of multiple sites",45605298,lymph,"Other Hodgkin lymphoma, lymph nodes of multiple sites",Condition,C81.78,Condition,5-char billing code,ICD10CM,316356,Hodgkin's disease of lymph nodes of multiple sites,Condition,93526001,Disorder,SNOMED
C81.79,ICD10CM,"Other Hodgkin lymphoma, extranodal and solid organ sites",45600539,lymph,"Other Hodgkin lymphoma, extranodal and solid organ sites",Condition,C81.79,Condition,5-char billing code,ICD10CM,4038835,Hodgkin's disease (clinical),Condition,118599009,Disorder,SNOMED
C81.90,ICD10CM,"Hodgkin lymphoma, unspecified, unspecified site",45600540,lymph,"Hodgkin lymphoma, unspecified, unspecified site",Condition,C81.90,Condition,5-char billing code,ICD10CM,4038835,Hodgkin's disease (clinical),Condition,118599009,Disorder,SNOMED
C81.91,ICD10CM,"Hodgkin lymphoma, unspecified, lymph nodes of head, face, and neck",45561842,lymph,"Hodgkin lymphoma, unspecified, lymph nodes of head, face, and neck",Condition,C81.91,Condition,5-char billing code,ICD10CM,37165830,Hodgkin disease of lymph nodes of head and neck,Condition,1255804005,Disorder,SNOMED
C81.92,ICD10CM,"Hodgkin lymphoma, unspecified, intrathoracic lymph nodes",45571546,lymph,"Hodgkin lymphoma, unspecified, intrathoracic lymph nodes",Condition,C81.92,Condition,5-char billing code,ICD10CM,440965,Hodgkin's disease of intrathoracic lymph nodes,Condition,93522004,Disorder,SNOMED
