code,code_type,description,concept_id,code_class
M05.832,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of left wrist,45596440,rheumd
M05.849,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of unspecified hand,45601282,rheumd
M05.862,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of left knee,45553048,rheumd
M05.871,ICD10CM,Other rheumatoid arthritis with rheumatoid factor of right ankle and foot,45548265,rheumd
M06.012,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, left shoulder",45533701,rheumd
M06.039,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, unspecified wrist",45577106,rheumd
M06.061,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, right knee",45601284,rheumd
M06.08,ICD10CM,"Rheumatoid arthritis without rheumatoid factor, vertebrae",45606056,rheumd
M06.249,ICD10CM,"Rheumatoid bursitis, unspecified hand",45577113,rheumd
M06.251,ICD10CM,"Rheumatoid bursitis, right hip",45586840,rheumd
M06.252,ICD10CM,"Rheumatoid bursitis, left hip",45601286,rheumd
M06.28,ICD10CM,"Rheumatoid bursitis, vertebrae",45572343,rheumd
M06.329,ICD10CM,"Rheumatoid nodule, unspecified elbow",45543439,rheumd
M06.369,ICD10CM,"Rheumatoid nodule, unspecified knee",45577116,rheumd
M06.832,ICD10CM,"Other specified rheumatoid arthritis, left wrist",45567423,rheumd
M06.88,ICD10CM,"Other specified rheumatoid arthritis, vertebrae",45567426,rheumd
M33.20,ICD10CM,"Polymyositis, organ involvement unspecified",45548402,rheumd
M33.93,ICD10CM,"Dermatopolymyositis, unspecified without myopathy",1326706,rheumd
K26.4,ICD10CM,Chronic or unspecified duodenal ulcer with hemorrhage,35208214,pud
K28.0,ICD10CM,Acute gastrojejunal ulcer with hemorrhage,35208228,pud
K25.3,ICD10CM,Acute gastric ulcer without hemorrhage or perforation,35208204,pud
K26.9,ICD10CM,"Duodenal ulcer, unspecified as acute or chronic, without hemorrhage or perforation",35208218,pud
K27.7,ICD10CM,"Chronic peptic ulcer, site unspecified, without hemorrhage or perforation",35208226,pud
K27.9,ICD10CM,"Peptic ulcer, site unspecified, unspecified as acute or chronic, without hemorrhage or perforation",35208227,pud
K28.4,ICD10CM,Chronic or unspecified gastrojejunal ulcer with hemorrhage,35208232,pud
K26.3,ICD10CM,Acute duodenal ulcer without hemorrhage or perforation,35208213,pud
K27.5,ICD10CM,"Chronic or unspecified peptic ulcer, site unspecified, with perforation",35208224,pud
K27.3,ICD10CM,"Acute peptic ulcer, site unspecified, without hemorrhage or perforation",35208222,pud
K26.1,ICD10CM,Acute duodenal ulcer with perforation,35208211,pud
K28.5,ICD10CM,Chronic or unspecified gastrojejunal ulcer with perforation,35208233,pud
K26.7,ICD10CM,Chronic duodenal ulcer without hemorrhage or perforation,35208217,pud
K26.6,ICD10CM,Chronic or unspecified duodenal ulcer with both hemorrhage and perforation,35208216,pud
K25.1,ICD10CM,Acute gastric ulcer with perforation,35208202,pud
K25.2,ICD10CM,Acute gastric ulcer with both hemorrhage and perforation,35208203,pud
K26.0,ICD10CM,Acute duodenal ulcer with hemorrhage,35208210,pud
K25.6,ICD10CM,Chronic or unspecified gastric ulcer with both hemorrhage and perforation,35208207,pud
K28.9,ICD10CM,"Gastrojejunal ulcer, unspecified as acute or chronic, without hemorrhage or perforation",35208236,pud
K25.0,ICD10CM,Acute gastric ulcer with hemorrhage,35208201,pud
K25.4,ICD10CM,Chronic or unspecified gastric ulcer with hemorrhage,35208205,pud
K25.9,ICD10CM,"Gastric ulcer, unspecified as acute or chronic, without hemorrhage or perforation",35208209,pud
K25.5,ICD10CM,Chronic or unspecified gastric ulcer with perforation,35208206,pud
K28.1,ICD10CM,Acute gastrojejunal ulcer with perforation,35208229,pud
K25.7,ICD10CM,Chronic gastric ulcer without hemorrhage or perforation,35208208,pud
K27.0,ICD10CM,"Acute peptic ulcer, site unspecified, with hemorrhage",35208219,pud
K26.5,ICD10CM,Chronic or unspecified duodenal ulcer with perforation,35208215,pud
K28.3,ICD10CM,Acute gastrojejunal ulcer without hemorrhage or perforation,35208231,pud
K28.7,ICD10CM,Chronic gastrojejunal ulcer without hemorrhage or perforation,35208235,pud
K27.4,ICD10CM,"Chronic or unspecified peptic ulcer, site unspecified, with hemorrhage",35208223,pud
K28.6,ICD10CM,Chronic or unspecified gastrojejunal ulcer with both hemorrhage and perforation,35208234,pud
K27.2,ICD10CM,"Acute peptic ulcer, site unspecified, with both hemorrhage and perforation",35208221,pud
K27.6,ICD10CM,"Chronic or unspecified peptic ulcer, site unspecified, with both hemorrhage and perforation",35208225,pud
K26.2,ICD10CM,Acute duodenal ulcer with both hemorrhage and perforation,35208212,pud
K28.2,ICD10CM,Acute gastrojejunal ulcer with both hemorrhage and perforation,35208230,pud
K27.1,ICD10CM,"Acute peptic ulcer, site unspecified, with perforation",35208220,pud
K70.0,ICD10CM,Alcoholic fatty liver,35208330,mld
K76.9,ICD10CM,"Liver disease, unspecified",35208368,mld
B18.1,ICD10CM,Chronic viral hepatitis B without delta-agent,35205770,mld
B18.9,ICD10CM,"Chronic viral hepatitis, unspecified",35205773,mld
K71.4,ICD10CM,Toxic liver disease with chronic lobular hepatitis,35208336,mld
K73.8,ICD10CM,"Other chronic hepatitis, not elsewhere classified",35208344,mld
K70.31,ICD10CM,Alcoholic cirrhosis of liver with ascites,45538545,mld
K74.5,ICD10CM,"Biliary cirrhosis, unspecified",35208351,mld
K76.3,ICD10CM,Infarction of liver,35208362,mld
K74.3,ICD10CM,Primary biliary cirrhosis,35208349,mld
K73.2,ICD10CM,"Chronic active hepatitis, not elsewhere classified",35208343,mld
K70.30,ICD10CM,Alcoholic cirrhosis of liver without ascites,45605952,mld
K74.69,ICD10CM,Other cirrhosis of liver,45581912,mld
K70.9,ICD10CM,"Alcoholic liver disease, unspecified",35208332,mld
K74.1,ICD10CM,Hepatic sclerosis,35208347,mld
K74.2,ICD10CM,Hepatic fibrosis with hepatic sclerosis,35208348,mld
K76.2,ICD10CM,Central hemorrhagic necrosis of liver,35208361,mld
K76.81,ICD10CM,Hepatopulmonary syndrome,45548170,mld
K70.10,ICD10CM,Alcoholic hepatitis without ascites,45562507,mld
K70.11,ICD10CM,Alcoholic hepatitis with ascites,45552946,mld
K76.4,ICD10CM,Peliosis hepatis,35208363,mld
K74.00,ICD10CM,"Hepatic fibrosis, unspecified",725367,mld
K76.89,ICD10CM,Other specified diseases of liver,45605957,mld
K71.3,ICD10CM,Toxic liver disease with chronic persistent hepatitis,35208335,mld
K74.02,ICD10CM,"Hepatic fibrosis, advanced fibrosis",725369,mld
B18.0,ICD10CM,Chronic viral hepatitis B with delta-agent,35205769,mld
K71.51,ICD10CM,Toxic liver disease with chronic active hepatitis with ascites,45543335,mld
K74.60,ICD10CM,Unspecified cirrhosis of liver,45601187,mld
K74.01,ICD10CM,"Hepatic fibrosis, early fibrosis",725368,mld
K74.4,ICD10CM,Secondary biliary cirrhosis,35208350,mld
Z94.4,ICD10CM,Liver transplant status,35225408,mld
K70.2,ICD10CM,Alcoholic fibrosis and sclerosis of liver,35208331,mld
K71.7,ICD10CM,Toxic liver disease with fibrosis and cirrhosis of liver,35208338,mld
K76.0,ICD10CM,"Fatty (change of) liver, not elsewhere classified",35208359,mld
K73.9,ICD10CM,"Chronic hepatitis, unspecified",35208345,mld
B18.8,ICD10CM,Other chronic viral hepatitis,35205772,mld
K73.0,ICD10CM,"Chronic persistent hepatitis, not elsewhere classified",35208341,mld
K73.1,ICD10CM,"Chronic lobular hepatitis, not elsewhere classified",35208342,mld
B18.2,ICD10CM,Chronic viral hepatitis C,35205771,mld
K71.50,ICD10CM,Toxic liver disease with chronic active hepatitis without ascites,45586731,mld
E13.8,ICD10CM,Other specified diabetes mellitus with unspecified complications,35206884,diab
E11.11,ICD10CM,Type 2 diabetes mellitus with ketoacidosis with coma,1326493,diab
E13.11,ICD10CM,Other specified diabetes mellitus with ketoacidosis with coma,45576446,diab
E11.618,ICD10CM,Type 2 diabetes mellitus with other diabetic arthropathy,45586140,diab
E11.621,ICD10CM,Type 2 diabetes mellitus with foot ulcer,45581355,diab
E13.641,ICD10CM,Other specified diabetes mellitus with hypoglycemia with coma,45561958,diab
E13.649,ICD10CM,Other specified diabetes mellitus with hypoglycemia without coma,45533024,diab
E13.65,ICD10CM,Other specified diabetes mellitus with hyperglycemia,45595805,diab
E13.10,ICD10CM,Other specified diabetes mellitus with ketoacidosis without coma,45566733,diab
E11.630,ICD10CM,Type 2 diabetes mellitus with periodontal disease,45533023,diab
E13.610,ICD10CM,Other specified diabetes mellitus with diabetic neuropathic arthropathy,45586144,diab
E13.620,ICD10CM,Other specified diabetes mellitus with diabetic dermatitis,45586145,diab
E13.9,ICD10CM,Other specified diabetes mellitus without complications,35206885,diab
E11.00,ICD10CM,Type 2 diabetes mellitus with hyperosmolarity without nonketotic hyperglycemic-hyperosmolar coma (NKHHC),45542738,diab
E11.01,ICD10CM,Type 2 diabetes mellitus with hyperosmolarity with coma,45586139,diab
E10.8,ICD10CM,Type 1 diabetes mellitus with unspecified complications,35206878,diab
E10.622,ICD10CM,Type 1 diabetes mellitus with other skin ulcer,45581350,diab
E10.649,ICD10CM,Type 1 diabetes mellitus with hypoglycemia without coma,45600640,diab
E11.610,ICD10CM,Type 2 diabetes mellitus with diabetic neuropathic arthropathy,45600641,diab
E11.641,ICD10CM,Type 2 diabetes mellitus with hypoglycemia with coma,45561949,diab
E13.628,ICD10CM,Other specified diabetes mellitus with other skin complications,45571662,diab
E10.9,ICD10CM,Type 1 diabetes mellitus without complications,35206879,diab
E11.10,ICD10CM,Type 2 diabetes mellitus with ketoacidosis without coma,1326492,diab
E13.01,ICD10CM,Other specified diabetes mellitus with hyperosmolarity with coma,45561954,diab
E11.8,ICD10CM,Type 2 diabetes mellitus with unspecified complications,35206881,diab
E10.610,ICD10CM,Type 1 diabetes mellitus with diabetic neuropathic arthropathy,45576440,diab
E10.618,ICD10CM,Type 1 diabetes mellitus with other diabetic arthropathy,45537960,diab
E10.628,ICD10CM,Type 1 diabetes mellitus with other skin complications,45566729,diab
E11.620,ICD10CM,Type 2 diabetes mellitus with diabetic dermatitis,45547626,diab
E11.638,ICD10CM,Type 2 diabetes mellitus with other oral complications,45566731,diab
E11.65,ICD10CM,Type 2 diabetes mellitus with hyperglycemia,45605405,diab
E11.69,ICD10CM,Type 2 diabetes mellitus with other specified complication,45595799,diab
E10.641,ICD10CM,Type 1 diabetes mellitus with hypoglycemia with coma,45552383,diab
E11.622,ICD10CM,Type 2 diabetes mellitus with other skin ulcer,45600642,diab
E13.618,ICD10CM,Other specified diabetes mellitus with other diabetic arthropathy,45581358,diab
E13.621,ICD10CM,Other specified diabetes mellitus with foot ulcer,45566736,diab
E13.69,ICD10CM,Other specified diabetes mellitus with other specified complication,45600644,diab
E11.9,ICD10CM,Type 2 diabetes mellitus without complications,35206882,diab
E10.10,ICD10CM,Type 1 diabetes mellitus with ketoacidosis without coma,45600636,diab
E10.621,ICD10CM,Type 1 diabetes mellitus with foot ulcer,45605398,diab
E11.649,ICD10CM,Type 2 diabetes mellitus with hypoglycemia without coma,45591031,diab
E10.11,ICD10CM,Type 1 diabetes mellitus with ketoacidosis with coma,45557110,diab
E10.630,ICD10CM,Type 1 diabetes mellitus with periodontal disease,45557111,diab
E10.638,ICD10CM,Type 1 diabetes mellitus with other oral complications,45547623,diab
E13.638,ICD10CM,Other specified diabetes mellitus with other oral complications,45566737,diab
E10.69,ICD10CM,Type 1 diabetes mellitus with other specified complication,45547624,diab
E13.00,ICD10CM,Other specified diabetes mellitus with hyperosmolarity without nonketotic hyperglycemic-hyperosmolar coma (NKHHC),45561953,diab
E10.620,ICD10CM,Type 1 diabetes mellitus with diabetic dermatitis,45600639,diab
E10.65,ICD10CM,Type 1 diabetes mellitus with hyperglycemia,45533018,diab
E11.628,ICD10CM,Type 2 diabetes mellitus with other skin complications,45547627,diab
E13.622,ICD10CM,Other specified diabetes mellitus with other skin ulcer,45557116,diab
E13.630,ICD10CM,Other specified diabetes mellitus with periodontal disease,45581359,diab
E10.41,ICD10CM,Type 1 diabetes mellitus with diabetic mononeuropathy,45576439,diabwc
E11.21,ICD10CM,Type 2 diabetes mellitus with diabetic nephropathy,45591027,diabwc
E10.40,ICD10CM,"Type 1 diabetes mellitus with diabetic neuropathy, unspecified",45600638,diabwc
E10.51,ICD10CM,Type 1 diabetes mellitus with diabetic peripheral angiopathy without gangrene,45547622,diabwc
E10.59,ICD10CM,Type 1 diabetes mellitus with other circulatory complications,45581349,diabwc
E11.39,ICD10CM,Type 2 diabetes mellitus with other diabetic ophthalmic complication,45533019,diabwc
E11.52,ICD10CM,Type 2 diabetes mellitus with diabetic peripheral angiopathy with gangrene,45533022,diabwc
E10.3291,ICD10CM,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye",37200145,diabwc
E10.3499,ICD10CM,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye",37200164,diabwc
E10.3523,ICD10CM,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, bilateral",37200172,diabwc
E10.3529,ICD10CM,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye",37200173,diabwc
E10.3541,ICD10CM,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye",37200180,diabwc
E10.3593,ICD10CM,"Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, bilateral",37200191,diabwc
E10.37X9,ICD10CM,"Type 1 diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye",37200197,diabwc
E11.3213,ICD10CM,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, bilateral",37200200,diabwc
E11.3319,ICD10CM,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye",37200209,diabwc
E11.3391,ICD10CM,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye",37200210,diabwc
E11.3521,ICD10CM,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye",37200227,diabwc
E11.3531,ICD10CM,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye",37200232,diabwc
E11.3532,ICD10CM,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye",37200233,diabwc
E11.3539,ICD10CM,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye",37200235,diabwc
E11.3549,ICD10CM,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye",37200240,diabwc
E11.37X3,ICD10CM,"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, bilateral",37200253,diabwc
E13.3312,ICD10CM,"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye",37200264,diabwc
E13.3313,ICD10CM,"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral",37200265,diabwc
E13.3319,ICD10CM,"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye",37200266,diabwc
E13.3519,ICD10CM,"Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye",37200282,diabwc
E13.3521,ICD10CM,"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye",37200284,diabwc
E13.3592,ICD10CM,"Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye",37200304,diabwc
E13.3593,ICD10CM,"Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, bilateral",37200305,diabwc
E11.41,ICD10CM,Type 2 diabetes mellitus with diabetic mononeuropathy,45547625,diabwc
E10.311,ICD10CM,Type 1 diabetes mellitus with unspecified diabetic retinopathy with macular edema,45552381,diabwc
E10.319,ICD10CM,Type 1 diabetes mellitus with unspecified diabetic retinopathy without macular edema,45542736,diabwc
E11.40,ICD10CM,"Type 2 diabetes mellitus with diabetic neuropathy, unspecified",45605403,diabwc
E11.51,ICD10CM,Type 2 diabetes mellitus with diabetic peripheral angiopathy without gangrene,45533021,diabwc
E13.43,ICD10CM,Other specified diabetes mellitus with diabetic autonomic (poly)neuropathy,45595804,diabwc
E13.44,ICD10CM,Other specified diabetes mellitus with diabetic amyotrophy,45576448,diabwc
E13.51,ICD10CM,Other specified diabetes mellitus with diabetic peripheral angiopathy without gangrene,45571661,diabwc
E10.3213,ICD10CM,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, bilateral",37200143,diabwc
E10.3391,ICD10CM,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye",37200153,diabwc
E10.3419,ICD10CM,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye",37200160,diabwc
E10.3493,ICD10CM,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, bilateral",37200163,diabwc
E10.3531,ICD10CM,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye",37200175,diabwc
E10.3539,ICD10CM,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye",37200178,diabwc
E10.3543,ICD10CM,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, bilateral",37200182,diabwc
E10.3553,ICD10CM,"Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, bilateral",37200187,diabwc
E10.37X1,ICD10CM,"Type 1 diabetes mellitus with diabetic macular edema, resolved following treatment, right eye",37200194,diabwc
E11.3212,ICD10CM,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye",37200199,diabwc
E11.3393,ICD10CM,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, bilateral",37200212,diabwc
E11.3411,ICD10CM,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye",37200214,diabwc
E11.3413,ICD10CM,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral",37200216,diabwc
E11.3493,ICD10CM,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, bilateral",37200220,diabwc
E11.3522,ICD10CM,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye",37200228,diabwc
E11.3529,ICD10CM,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye",37200230,diabwc
E13.3311,ICD10CM,"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye",37200263,diabwc
E13.3393,ICD10CM,"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, bilateral",37200269,diabwc
E13.3413,ICD10CM,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral",37200273,diabwc
E13.3512,ICD10CM,"Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye",37200280,diabwc
E13.3513,ICD10CM,"Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, bilateral",37200281,diabwc
E10.22,ICD10CM,Type 1 diabetes mellitus with diabetic chronic kidney disease,45547621,diabwc
E13.22,ICD10CM,Other specified diabetes mellitus with diabetic chronic kidney disease,45561955,diabwc
E13.29,ICD10CM,Other specified diabetes mellitus with other diabetic kidney complication,45552388,diabwc
E10.3311,ICD10CM,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye",37200149,diabwc
E10.3411,ICD10CM,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye",37200157,diabwc
E10.3533,ICD10CM,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral",37200177,diabwc
E10.3542,ICD10CM,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye",37200181,diabwc
E10.37X3,ICD10CM,"Type 1 diabetes mellitus with diabetic macular edema, resolved following treatment, bilateral",37200196,diabwc
E11.3299,ICD10CM,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye",37200205,diabwc
E11.3313,ICD10CM,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral",37200208,diabwc
E11.3491,ICD10CM,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye",37200218,diabwc
E11.3533,ICD10CM,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral",37200234,diabwc
E11.3541,ICD10CM,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye",37200237,diabwc
E11.3559,ICD10CM,"Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye",37200245,diabwc
E11.3593,ICD10CM,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, bilateral",37200248,diabwc
E11.37X2,ICD10CM,"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, left eye",37200252,diabwc
E13.3211,ICD10CM,"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye",37200255,diabwc
E13.3299,ICD10CM,"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye",37200262,diabwc
E13.3529,ICD10CM,"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye",37200287,diabwc
E13.3532,ICD10CM,"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye",37200290,diabwc
E13.3543,ICD10CM,"Other specified diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, bilateral",37200296,diabwc
E13.3599,ICD10CM,"Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye",37200306,diabwc
E13.37X3,ICD10CM,"Other specified diabetes mellitus with diabetic macular edema, resolved following treatment, bilateral",37200310,diabwc
E10.36,ICD10CM,Type 1 diabetes mellitus with diabetic cataract,45552382,diabwc
E10.42,ICD10CM,Type 1 diabetes mellitus with diabetic polyneuropathy,45595795,diabwc
E13.36,ICD10CM,Other specified diabetes mellitus with diabetic cataract,45566734,diabwc
E13.42,ICD10CM,Other specified diabetes mellitus with diabetic polyneuropathy,45566735,diabwc
E10.39,ICD10CM,Type 1 diabetes mellitus with other diabetic ophthalmic complication,45576438,diabwc
E10.43,ICD10CM,Type 1 diabetes mellitus with diabetic autonomic (poly)neuropathy,45533017,diabwc
E11.59,ICD10CM,Type 2 diabetes mellitus with other circulatory complications,45576443,diabwc
E13.39,ICD10CM,Other specified diabetes mellitus with other diabetic ophthalmic complication,45547635,diabwc
E13.49,ICD10CM,Other specified diabetes mellitus with other diabetic neurological complication,45561957,diabwc
E10.3292,ICD10CM,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye",37200146,diabwc
E10.3293,ICD10CM,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral",37200147,diabwc
E10.3299,ICD10CM,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye",37200148,diabwc
E10.3412,ICD10CM,"Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye",37200158,diabwc
E10.3521,ICD10CM,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye",37200170,diabwc
E10.3559,ICD10CM,"Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye",37200188,diabwc
E10.3599,ICD10CM,"Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye",37200192,diabwc
E11.3219,ICD10CM,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye",37200201,diabwc
E11.3292,ICD10CM,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye",37200203,diabwc
E11.3312,ICD10CM,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye",37200207,diabwc
E11.3412,ICD10CM,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye",37200215,diabwc
E11.3511,ICD10CM,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye",37200222,diabwc
E11.3512,ICD10CM,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye",37200223,diabwc
E11.37X1,ICD10CM,"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, right eye",37200251,diabwc
E13.3219,ICD10CM,"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye",37200258,diabwc
E13.3412,ICD10CM,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye",37200272,diabwc
E13.3491,ICD10CM,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye",37200275,diabwc
E13.3493,ICD10CM,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, bilateral",37200277,diabwc
E13.3522,ICD10CM,"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye",37200285,diabwc
E13.3533,ICD10CM,"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral",37200291,diabwc
E13.3549,ICD10CM,"Other specified diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye",37200297,diabwc
E13.3591,ICD10CM,"Other specified diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye",37200303,diabwc
E13.41,ICD10CM,Other specified diabetes mellitus with diabetic mononeuropathy,45591034,diabwc
E10.44,ICD10CM,Type 1 diabetes mellitus with diabetic amyotrophy,45561948,diabwc
E11.319,ICD10CM,Type 2 diabetes mellitus with unspecified diabetic retinopathy without macular edema,45581353,diabwc
E13.21,ICD10CM,Other specified diabetes mellitus with diabetic nephropathy,45542741,diabwc
E10.3211,ICD10CM,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye",37200141,diabwc
E10.3212,ICD10CM,"Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye",37200142,diabwc
E10.3399,ICD10CM,"Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye",37200156,diabwc
E10.3522,ICD10CM,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye",37200171,diabwc
E10.3532,ICD10CM,"Type 1 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye",37200176,diabwc
E10.3552,ICD10CM,"Type 1 diabetes mellitus with stable proliferative diabetic retinopathy, left eye",37200186,diabwc
E11.3492,ICD10CM,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye",37200219,diabwc
E11.3499,ICD10CM,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye",37200221,diabwc
E11.3513,ICD10CM,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, bilateral",37200224,diabwc
E11.3543,ICD10CM,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, bilateral",37200239,diabwc
